state, city, station,fromDate, AT, BP, PM10, PM2.5, RH, SR,  Toluene, WD, WS, CO, Benzene, NH3, NO, NO2, NOx, Ozone, SO2
Delhi,Delhi,site_301,06-Jul-2020 - 12:00,38.38,973.3,82.25,55.0,56.7,412.23,9.6,135.5,0.82,4.17,1.27,21.95,9.7,27.58,22.6,85.9,11.15
Delhi,Delhi,site_301,06-Jul-2020 - 13:00,34.23,973.55,70.5,48.5,74.6,410.07,33.92,108.25,0.9,4.38,2.35,21.2,7.22,24.95,19.18,74.72,11.67
Delhi,Delhi,site_301,06-Jul-2020 - 14:00,38.48,973.3,59.5,37.75,59.83,413.42,28.52,113.75,0.53,3.95,2.27,23.07,7.08,29.5,21.5,85.28,12.7
Delhi,Delhi,site_301,06-Jul-2020 - 15:00,38.33,973.3,82.25,59.0,59.0,390.6,26.9,121.5,0.45,4.28,1.65,22.75,9.93,31.55,24.88,95.25,13.8
Delhi,Delhi,site_301,06-Jul-2020 - 16:00,37.25,973.3,73.75,54.75,60.17,341.95,47.67,73.75,0.55,4.38,4.4,23.4,5.82,33.9,22.83,101.88,13.68
Delhi,Delhi,site_301,06-Jul-2020 - 17:00,35.05,973.4,69.25,54.25,69.02,332.12,52.88,140.25,0.47,4.53,4.8,24.82,34.6,45.38,52.38,57.08,11.57
Delhi,Delhi,site_301,06-Jul-2020 - 18:00,35.15,973.4,64.75,43.75,66.88,312.07,26.8,80.5,0.85,4.08,3.17,25.82,7.9,41.8,28.7,62.6,11.68
Delhi,Delhi,site_301,06-Jul-2020 - 19:00,34.6,973.4,78.25,34.0,66.83,79.83,14.27,72.75,0.55,2.7,1.57,26.12,8.43,43.15,29.82,57.17,10.57
Delhi,Delhi,site_301,06-Jul-2020 - 20:00,34.2,973.4,60.0,27.75,67.58,10.0,13.38,76.0,0.35,2.73,1.5,26.08,13.57,52.7,39.1,33.95,11.78
Delhi,Delhi,site_301,06-Jul-2020 - 21:00,33.92,973.42,66.25,36.25,69.58,9.82,25.93,66.5,0.55,2.55,2.23,27.95,8.98,38.4,27.73,44.25,11.7
Delhi,Delhi,site_301,06-Jul-2020 - 22:00,33.68,973.5,65.75,39.0,71.82,9.9,16.75,77.75,0.45,2.43,1.82,26.85,4.8,18.9,13.93,61.98,10.95
Delhi,Delhi,site_301,07-Jul-2020 - 00:00,33.25,973.7,45.0,34.0,75.6,9.67,13.15,68.25,0.47,1.38,1.12,25.57,4.53,15.1,11.72,51.9,9.82
Delhi,Delhi,site_301,07-Jul-2020 - 01:00,33.0,973.7,42.0,33.5,78.05,9.47,39.73,73.25,0.65,1.02,2.67,27.35,4.78,13.05,10.8,40.45,10.15
Delhi,Delhi,site_301,07-Jul-2020 - 02:00,32.82,973.7,44.0,24.0,78.2,9.5,25.98,62.75,0.52,1.2,1.82,25.15,5.15,15.85,12.65,39.42,9.55
Delhi,Delhi,site_301,07-Jul-2020 - 03:00,32.67,973.65,45.25,25.75,76.12,9.38,22.98,70.0,0.93,1.15,1.9,23.25,4.55,10.8,9.47,43.9,8.93
Delhi,Delhi,site_301,07-Jul-2020 - 04:00,32.4,973.7,29.0,20.25,78.75,9.38,9.72,73.75,0.65,1.23,0.9,22.9,4.55,10.18,9.12,44.4,7.95
Delhi,Delhi,site_301,07-Jul-2020 - 05:00,32.23,973.8,24.25,15.25,80.78,48.52,8.83,64.0,0.4,1.12,0.72,22.55,5.97,16.3,13.57,35.12,8.5
Delhi,Delhi,site_301,07-Jul-2020 - 06:00,32.9,973.7,29.5,18.75,78.2,324.82,7.72,61.0,0.4,1.08,0.93,22.57,10.55,21.4,19.97,29.93,9.7
Delhi,Delhi,site_301,07-Jul-2020 - 07:00,34.03,973.55,34.0,27.0,73.68,405.27,42.58,64.0,0.75,0.73,4.4,24.15,10.72,21.45,20.15,34.77,14.02
Delhi,Delhi,site_301,07-Jul-2020 - 08:00,34.65,973.42,61.0,40.0,69.4,427.0,59.55,71.75,1.05,0.88,7.97,23.43,11.62,24.33,22.43,39.33,14.43
Delhi,Delhi,site_301,07-Jul-2020 - 09:00,35.42,973.38,56.25,36.75,64.88,433.1,26.8,80.75,1.45,0.82,2.98,22.68,11.02,21.98,20.67,42.9,12.4
Delhi,Delhi,site_301,07-Jul-2020 - 10:00,36.05,973.35,41.0,25.75,63.35,422.3,39.48,79.75,1.57,0.53,3.65,22.58,9.57,23.73,20.4,51.8,9.2
Delhi,Delhi,site_301,07-Jul-2020 - 11:00,36.5,973.3,36.0,22.0,60.92,422.28,28.5,84.25,1.45,0.57,2.4,22.27,8.62,25.05,20.35,56.85,9.1
Delhi,Delhi,site_301,07-Jul-2020 - 12:00,36.17,973.32,30.25,21.5,62.87,413.35,64.8,75.25,1.47,0.53,6.55,22.38,8.32,22.77,18.9,57.95,10.57
Delhi,Delhi,site_301,07-Jul-2020 - 13:00,35.48,973.38,26.75,18.0,67.3,410.07,102.15,78.75,1.62,0.35,11.43,22.23,7.72,19.98,16.9,52.8,9.0
Delhi,Delhi,site_301,07-Jul-2020 - 14:00,35.02,973.35,17.5,12.0,66.7,410.85,37.17,70.5,2.12,0.42,4.9,20.73,8.4,16.75,15.77,47.33,9.02
Delhi,Delhi,site_301,07-Jul-2020 - 15:00,34.27,973.4,25.75,2.0,66.53,404.68,33.85,82.75,2.25,0.73,3.9,18.42,9.77,14.65,15.78,45.5,8.9
Delhi,Delhi,site_301,07-Jul-2020 - 16:00,33.33,973.45,21.25,4.5,70.65,363.68,40.88,75.5,1.9,1.6,7.25,19.73,9.22,16.4,16.27,46.08,8.55
Delhi,Delhi,site_301,07-Jul-2020 - 17:00,31.98,973.67,26.75,11.75,79.62,335.45,66.72,72.75,1.02,1.75,10.38,20.42,8.98,18.65,17.23,41.45,9.0
Delhi,Delhi,site_301,07-Jul-2020 - 18:00,31.05,973.95,21.5,11.25,87.53,82.58,99.08,70.75,0.85,1.33,14.2,20.85,11.65,26.05,23.33,28.4,9.25
Delhi,Delhi,site_301,07-Jul-2020 - 19:00,31.62,973.82,22.5,13.5,84.4,13.68,114.95,67.5,0.97,0.75,12.2,21.52,11.65,23.88,22.2,25.98,10.4
Delhi,Delhi,site_301,07-Jul-2020 - 20:00,32.05,973.77,36.75,16.5,81.92,9.1,56.18,69.25,1.42,0.55,4.88,21.32,9.57,19.15,18.0,28.62,9.72
Delhi,Delhi,site_301,07-Jul-2020 - 21:00,32.4,973.7,27.5,12.0,80.67,9.07,19.82,69.0,2.02,0.32,1.15,20.95,6.6,11.88,11.72,38.33,8.7
Delhi,Delhi,site_301,07-Jul-2020 - 22:00,32.5,973.77,21.75,13.75,80.68,9.17,9.67,67.5,1.85,0.2,0.85,20.95,5.25,12.1,10.73,40.25,8.07
Delhi,Delhi,site_301,08-Jul-2020 - 00:00,32.1,973.8,18.0,7.75,82.6,9.1,9.72,68.75,1.82,0.85,0.8,20.48,4.55,8.65,8.3,47.17,8.0
Delhi,Delhi,site_301,08-Jul-2020 - 01:00,32.2,973.8,18.0,7.0,82.62,9.07,5.85,74.0,1.77,0.62,0.22,22.2,4.38,6.45,7.03,40.8,7.5
Delhi,Delhi,site_301,08-Jul-2020 - 02:00,32.2,973.8,18.0,13.0,82.95,9.12,6.72,75.25,1.88,1.3,0.0,21.6,4.85,7.15,7.8,46.62,8.75
Delhi,Delhi,site_301,08-Jul-2020 - 03:00,32.15,973.8,17.75,13.75,82.95,9.1,5.12,74.25,1.52,1.38,0.0,20.6,4.25,8.35,7.9,45.3,7.93
Delhi,Delhi,site_301,08-Jul-2020 - 04:00,32.12,973.8,20.0,16.5,83.08,9.12,5.53,83.75,1.27,1.23,0.0,20.62,4.28,9.35,8.45,44.8,7.55
Delhi,Delhi,site_301,08-Jul-2020 - 05:00,32.2,973.8,28.75,19.0,83.08,16.88,4.3,67.75,0.75,1.48,0.23,19.88,5.8,15.7,13.07,36.75,7.67
Delhi,Delhi,site_301,08-Jul-2020 - 06:00,32.32,973.8,30.0,23.5,82.65,202.88,3.75,79.5,1.25,1.12,0.93,19.82,8.23,18.8,16.73,33.23,8.12
Delhi,Delhi,site_301,08-Jul-2020 - 07:00,32.58,973.8,38.5,29.5,81.88,315.2,4.1,71.5,1.15,1.23,0.98,20.18,9.25,18.8,17.52,33.15,7.7
Delhi,Delhi,site_301,08-Jul-2020 - 08:00,33.08,973.7,48.25,34.75,79.92,376.15,5.45,75.75,1.38,0.7,0.85,20.52,9.5,18.42,17.55,34.53,8.15
Delhi,Delhi,site_301,08-Jul-2020 - 09:00,33.75,973.7,54.0,39.0,76.93,403.15,6.9,74.75,1.7,1.12,1.23,20.6,10.88,18.52,18.73,36.1,8.15
Delhi,Delhi,site_301,08-Jul-2020 - 10:00,34.55,973.48,51.5,43.25,73.4,420.25,7.05,88.25,1.95,1.2,1.15,20.6,10.12,17.97,17.82,42.92,8.0
Delhi,Delhi,site_301,08-Jul-2020 - 11:00,34.82,973.48,53.5,38.75,72.18,403.67,17.9,76.0,1.6,1.85,1.88,20.12,10.62,26.33,22.68,45.03,9.1
Delhi,Delhi,site_301,08-Jul-2020 - 12:00,35.65,973.4,55.5,42.75,68.95,423.0,40.27,83.25,1.58,1.57,5.58,20.82,9.85,24.93,21.27,53.25,10.6
Delhi,Delhi,site_301,08-Jul-2020 - 13:00,37.17,973.35,57.5,49.25,62.43,412.7,42.85,81.25,1.78,1.42,6.45,20.15,6.85,24.78,18.77,68.65,11.18
Delhi,Delhi,site_301,08-Jul-2020 - 14:00,37.67,973.17,56.0,48.75,60.25,396.03,34.15,73.75,1.75,1.25,6.88,19.32,6.5,25.6,18.9,70.83,9.4
Delhi,Delhi,site_301,08-Jul-2020 - 15:00,38.17,972.95,45.25,35.0,57.92,388.65,38.2,90.75,1.4,1.2,6.4,19.73,7.92,26.45,20.5,71.95,9.8
Delhi,Delhi,site_301,08-Jul-2020 - 16:00,37.58,973.0,41.0,31.5,59.23,374.62,38.2,80.5,1.45,1.05,5.32,19.3,6.33,21.83,16.8,76.67,9.62
Delhi,Delhi,site_301,08-Jul-2020 - 17:00,35.4,973.38,44.5,28.5,68.28,199.68,16.2,192.25,1.2,1.1,1.5,20.1,24.53,32.45,37.23,52.75,8.88
Delhi,Delhi,site_301,08-Jul-2020 - 18:00,34.38,973.4,43.0,20.75,68.78,141.07,17.7,223.5,0.43,1.42,1.77,18.48,39.4,42.38,54.7,39.48,8.35
Delhi,Delhi,site_301,08-Jul-2020 - 19:00,33.83,973.65,37.0,15.0,73.4,18.52,12.43,208.5,0.3,1.33,2.18,18.25,20.05,43.92,39.67,34.33,7.75
Delhi,Delhi,site_301,08-Jul-2020 - 20:00,33.85,973.7,47.25,30.25,74.72,9.22,14.6,98.5,0.32,1.55,2.67,18.85,10.1,41.6,30.4,28.5,8.43
Delhi,Delhi,site_301,08-Jul-2020 - 21:00,33.9,973.7,53.5,39.25,74.7,9.15,24.52,102.75,0.3,1.5,3.3,17.85,12.25,41.58,32.08,25.62,10.07
Delhi,Delhi,site_301,08-Jul-2020 - 22:00,33.92,973.7,61.25,38.75,75.53,9.28,31.4,134.75,0.3,1.25,3.67,18.9,6.3,37.3,25.0,21.85,10.25
Delhi,Delhi,site_301,09-Jul-2020 - 00:00,33.58,973.7,50.25,34.25,76.0,9.3,18.12,104.25,0.3,1.05,1.98,18.3,4.62,20.45,14.68,30.5,10.25
Delhi,Delhi,site_301,09-Jul-2020 - 01:00,33.38,973.8,44.25,29.25,77.17,9.3,10.0,136.0,0.32,1.02,1.55,19.17,4.33,18.8,13.5,26.35,11.22
Delhi,Delhi,site_301,09-Jul-2020 - 02:00,33.05,973.8,39.25,28.75,78.88,9.3,12.07,164.25,0.3,0.85,1.93,17.8,4.95,17.85,13.5,31.52,11.9
Delhi,Delhi,site_301,09-Jul-2020 - 03:00,32.82,973.88,34.75,27.25,80.28,9.33,7.45,122.25,0.3,0.88,1.42,17.6,4.65,18.33,13.55,27.7,11.8
Delhi,Delhi,site_301,09-Jul-2020 - 04:00,32.88,973.82,45.5,35.5,80.9,9.27,6.72,105.25,0.3,1.07,1.55,18.45,5.22,20.33,15.1,30.32,11.93
Delhi,Delhi,site_301,09-Jul-2020 - 05:00,32.85,973.9,71.75,59.75,81.75,25.48,15.43,142.5,0.3,1.27,3.65,21.7,14.62,26.25,25.9,56.05,17.65
Delhi,Delhi,site_301,09-Jul-2020 - 06:00,33.15,973.88,139.25,108.5,80.4,251.4,66.47,77.25,0.3,1.25,5.58,19.88,23.73,30.1,35.33,41.65,26.35
Delhi,Delhi,site_301,09-Jul-2020 - 07:00,35.32,973.47,85.0,68.25,70.35,396.5,82.65,132.0,0.6,1.2,6.7,17.68,33.25,29.5,42.77,28.15,18.3
Delhi,Delhi,site_301,09-Jul-2020 - 08:00,37.52,973.02,58.25,40.0,60.62,420.05,35.33,188.25,0.43,0.9,5.03,17.8,20.05,32.0,33.35,31.98,14.52
Delhi,Delhi,site_301,09-Jul-2020 - 09:00,37.85,973.0,45.0,37.25,59.62,413.8,14.1,209.75,0.35,0.82,1.9,17.53,24.65,41.45,42.17,41.92,13.18
Delhi,Delhi,site_301,09-Jul-2020 - 10:00,38.2,972.95,58.5,48.0,57.65,396.97,9.93,219.5,0.3,1.05,1.65,17.52,25.62,47.25,46.02,60.57,12.82
Delhi,Delhi,site_301,09-Jul-2020 - 11:00,39.48,972.4,66.5,53.25,53.85,417.35,10.43,205.75,0.35,1.08,2.02,18.38,8.2,39.25,27.58,112.05,13.3
Delhi,Delhi,site_301,09-Jul-2020 - 12:00,39.95,972.0,79.75,61.75,52.25,401.38,13.25,217.75,0.35,1.27,3.1,18.1,13.05,49.2,36.8,131.3,14.1
Delhi,Delhi,site_301,09-Jul-2020 - 13:00,41.08,972.1,86.25,64.5,49.05,402.57,12.88,231.0,0.42,1.12,2.9,18.7,13.63,50.78,38.1,129.27,13.05
Delhi,Delhi,site_301,09-Jul-2020 - 14:00,40.62,972.23,80.5,55.75,49.83,387.35,12.62,231.0,0.48,1.3,2.75,17.62,16.65,50.42,40.42,138.4,13.05
Delhi,Delhi,site_301,09-Jul-2020 - 15:00,41.08,972.15,76.0,49.25,48.02,374.73,12.57,241.5,0.45,1.2,2.42,18.18,23.57,50.72,46.2,111.9,12.28
Delhi,Delhi,site_301,09-Jul-2020 - 16:00,40.35,972.18,67.75,41.25,49.08,360.77,10.1,244.0,0.4,1.17,1.7,19.23,31.2,53.05,53.68,103.02,12.15
Delhi,Delhi,site_301,09-Jul-2020 - 17:00,39.12,972.25,67.0,39.0,51.55,341.62,9.65,258.75,0.4,1.35,1.57,18.45,48.3,45.97,63.75,78.95,11.72
Delhi,Delhi,site_301,09-Jul-2020 - 18:00,38.1,972.4,59.5,31.0,54.95,224.4,11.9,253.5,0.4,1.23,1.98,21.05,36.7,47.68,55.3,81.05,11.57
Delhi,Delhi,site_301,09-Jul-2020 - 19:00,36.6,972.68,62.0,34.25,62.97,50.35,16.83,174.5,0.43,1.38,2.25,21.85,13.82,51.35,38.6,54.52,10.97
Delhi,Delhi,site_301,09-Jul-2020 - 20:00,36.23,972.7,54.75,33.25,65.15,9.12,18.3,196.75,0.3,1.77,3.1,20.73,10.72,46.12,33.28,38.25,10.98
Delhi,Delhi,site_301,09-Jul-2020 - 21:00,35.72,972.95,52.5,27.75,67.5,9.3,13.33,181.0,0.3,2.15,2.7,19.88,26.32,48.62,47.35,30.9,11.9
Delhi,Delhi,site_301,09-Jul-2020 - 22:00,35.42,973.0,56.75,30.0,69.05,9.35,16.18,164.25,0.3,2.05,3.2,20.25,8.12,45.33,30.73,27.9,11.5
Delhi,Delhi,site_301,10-Jul-2020 - 00:00,34.67,973.0,46.5,30.0,71.48,9.2,11.88,232.5,0.3,0.62,1.9,19.25,4.33,15.15,11.6,44.07,10.12
Delhi,Delhi,site_301,10-Jul-2020 - 01:00,34.65,972.98,34.75,23.5,71.97,9.2,6.05,220.5,0.3,0.62,1.08,20.43,4.28,14.07,10.95,33.85,8.43
Delhi,Delhi,site_301,10-Jul-2020 - 02:00,34.55,973.05,32.0,14.5,72.8,9.15,5.6,209.25,0.3,0.5,1.08,19.45,6.6,22.5,17.35,29.35,9.65
Delhi,Delhi,site_301,10-Jul-2020 - 03:00,34.45,973.1,36.25,21.25,73.5,9.15,6.95,198.75,0.3,0.35,1.4,19.55,5.5,22.8,16.62,25.0,8.57
Delhi,Delhi,site_301,10-Jul-2020 - 04:00,34.33,973.05,38.25,26.0,72.42,9.15,8.47,222.75,0.32,0.68,1.3,19.3,4.78,19.88,14.47,28.7,8.75
Delhi,Delhi,site_301,10-Jul-2020 - 05:00,34.42,972.98,36.75,18.75,70.1,39.85,6.32,239.25,0.35,0.65,0.98,18.07,25.65,22.9,33.02,29.57,8.72
Delhi,Delhi,site_301,10-Jul-2020 - 06:00,34.85,973.0,50.0,16.75,68.25,297.38,5.05,246.0,0.3,0.95,0.67,15.7,90.78,23.58,86.33,25.0,9.97
Delhi,Delhi,site_301,10-Jul-2020 - 07:00,36.4,972.92,56.5,22.75,63.7,384.52,4.6,251.5,0.4,1.05,0.68,15.65,110.15,27.45,104.7,24.25,11.5
Delhi,Delhi,site_301,10-Jul-2020 - 08:00,37.47,972.75,65.5,25.75,60.9,415.68,5.1,253.5,0.78,0.97,0.97,17.8,56.6,32.98,63.7,35.85,11.15
Delhi,Delhi,site_301,10-Jul-2020 - 09:00,38.65,972.58,82.5,29.25,57.28,421.62,4.62,249.75,0.75,1.18,1.15,18.95,59.68,46.77,73.5,38.98,10.18
Delhi,Delhi,site_301,10-Jul-2020 - 10:00,39.45,972.52,68.0,34.5,55.23,420.48,5.28,254.0,1.0,1.1,1.2,20.92,32.65,45.5,50.8,59.15,11.9
Delhi,Delhi,site_301,10-Jul-2020 - 11:00,39.2,972.45,72.25,36.75,54.42,406.02,6.4,255.25,1.17,0.88,1.27,17.55,36.38,42.65,52.4,67.1,9.4
Delhi,Delhi,site_301,10-Jul-2020 - 12:00,40.75,972.23,65.5,30.75,49.88,414.23,7.5,260.75,1.5,1.08,1.35,19.43,18.4,41.05,36.85,69.78,8.9
Delhi,Delhi,site_301,10-Jul-2020 - 13:00,41.47,972.15,60.5,32.25,47.25,405.4,5.85,266.5,1.4,1.25,1.05,19.18,17.43,38.58,34.73,73.28,8.03
Delhi,Delhi,site_301,10-Jul-2020 - 14:00,41.6,972.1,59.5,29.0,47.0,383.68,4.53,263.0,1.35,1.4,0.92,20.42,22.82,42.6,41.25,74.22,9.03
Delhi,Delhi,site_301,10-Jul-2020 - 15:00,41.58,972.1,62.5,26.25,46.73,370.73,4.73,261.75,1.62,1.15,0.9,20.7,27.75,41.2,44.52,82.6,8.75
Delhi,Delhi,site_301,10-Jul-2020 - 16:00,40.88,972.12,65.5,27.0,47.65,351.68,4.97,262.25,1.5,1.25,0.93,19.38,45.75,36.52,56.73,82.3,9.4
Delhi,Delhi,site_301,10-Jul-2020 - 17:00,39.7,972.2,61.25,27.25,50.43,339.7,5.5,263.5,1.05,1.15,0.98,22.5,29.62,40.65,45.75,88.38,9.48
Delhi,Delhi,site_301,10-Jul-2020 - 18:00,39.1,972.3,62.5,27.5,52.22,265.52,5.97,271.5,0.55,0.98,0.98,21.12,28.0,41.35,44.95,77.62,8.97
Delhi,Delhi,site_301,10-Jul-2020 - 19:00,38.4,972.35,67.75,27.0,53.95,47.38,10.3,246.5,0.3,1.38,1.45,19.6,31.25,46.12,50.02,63.3,8.62
Delhi,Delhi,site_301,10-Jul-2020 - 20:00,37.73,972.5,78.75,31.0,56.43,9.25,17.9,150.5,0.3,1.8,2.23,20.6,29.12,50.92,50.85,38.38,9.5
Delhi,Delhi,site_301,10-Jul-2020 - 21:00,35.83,973.02,82.75,34.0,66.3,9.1,33.78,201.75,0.58,1.68,3.47,20.5,20.07,31.48,33.1,60.8,10.3
Delhi,Delhi,site_301,10-Jul-2020 - 22:00,34.05,973.08,79.5,31.0,69.2,9.07,19.43,189.75,0.4,1.25,1.85,19.73,4.58,17.55,13.12,75.32,8.38
Delhi,Delhi,site_301,11-Jul-2020 - 00:00,34.48,973.02,53.75,26.5,65.8,9.12,15.12,203.75,0.3,0.97,1.5,20.05,5.28,34.73,22.8,35.08,8.7
Delhi,Delhi,site_301,11-Jul-2020 - 01:00,32.3,973.58,56.0,15.75,76.17,9.2,10.15,249.25,1.7,0.9,2.22,21.9,4.22,10.98,9.28,97.95,7.27
Delhi,Delhi,site_301,11-Jul-2020 - 02:00,30.6,973.95,78.0,5.75,86.68,9.22,3.9,246.75,1.45,0.85,0.88,20.4,4.25,5.9,6.65,99.97,8.25
Delhi,Delhi,site_301,11-Jul-2020 - 03:00,30.4,974.0,9.0,5.0,86.03,9.17,2.8,220.25,0.8,0.83,0.4,18.6,3.7,5.55,5.95,92.9,7.58
Delhi,Delhi,site_301,11-Jul-2020 - 04:00,30.5,974.2,17.0,10.0,87.4,15.32,2.08,239.0,0.6,0.88,0.0,18.18,3.65,5.55,5.92,89.05,7.38
Delhi,Delhi,site_301,11-Jul-2020 - 05:00,30.2,974.3,16.75,10.75,88.12,57.35,1.62,129.75,0.3,0.95,0.0,16.88,7.38,17.02,15.05,71.95,7.42
Delhi,Delhi,site_301,11-Jul-2020 - 06:00,30.65,974.25,20.25,14.5,85.25,175.97,25.62,155.75,0.35,1.1,1.3,17.38,23.4,29.62,34.85,45.7,7.02
Delhi,Delhi,site_301,11-Jul-2020 - 07:00,31.6,973.95,30.25,18.0,78.3,362.72,10.82,236.0,0.43,1.15,1.12,16.43,25.5,27.23,35.27,52.35,8.35
Delhi,Delhi,site_301,11-Jul-2020 - 08:00,31.77,974.1,23.75,14.25,77.62,314.6,3.58,249.25,0.9,1.02,0.3,17.85,23.48,28.45,34.3,59.17,8.05
Delhi,Delhi,site_301,11-Jul-2020 - 09:00,32.7,973.8,30.0,14.0,72.88,376.75,2.85,209.0,0.3,1.1,0.68,16.68,26.17,30.5,37.52,58.25,7.92
Delhi,Delhi,site_301,11-Jul-2020 - 10:00,36.4,972.98,38.0,22.25,58.02,438.95,3.7,207.5,0.32,1.25,0.8,18.38,23.85,37.7,39.5,65.22,8.62
Delhi,Delhi,site_301,11-Jul-2020 - 11:00,39.35,972.55,53.0,29.0,51.1,440.0,5.15,243.5,0.35,1.3,1.15,18.5,24.1,54.15,48.45,58.15,8.35
Delhi,Delhi,site_301,11-Jul-2020 - 12:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 13:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 14:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 15:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 16:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 17:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 18:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 19:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 20:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 21:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,11-Jul-2020 - 22:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 01:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 02:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 03:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 04:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 05:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 06:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 07:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 08:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 09:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 10:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 11:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Delhi,Delhi,site_301,12-Jul-2020 - 12:00,33.35,973.38,36.25,14.0,63.73,391.6,9.38,201.0,0.5,1.88,1.05,17.23,8.2,19.62,17.12,91.58,9.47
Delhi,Delhi,site_301,12-Jul-2020 - 13:00,36.43,973.0,35.5,17.5,53.95,415.02,15.18,218.0,0.35,1.88,1.5,16.93,16.35,33.65,31.23,94.38,11.2
Delhi,Delhi,site_301,12-Jul-2020 - 14:00,39.6,972.15,57.25,28.0,46.58,387.5,18.05,250.25,0.42,1.62,2.4,17.9,14.43,56.42,41.8,93.3,11.57
Delhi,Delhi,site_301,12-Jul-2020 - 15:00,39.8,972.1,56.75,31.75,46.88,370.77,13.9,244.75,0.68,1.62,2.9,17.3,20.07,57.45,46.28,143.12,11.32
Delhi,Delhi,site_301,12-Jul-2020 - 16:00,38.47,972.25,62.5,42.25,52.2,356.38,19.9,255.0,0.47,1.6,3.15,16.98,17.82,47.95,40.05,120.55,13.0
Delhi,Delhi,site_301,12-Jul-2020 - 17:00,36.23,972.23,58.25,34.75,59.33,341.93,22.57,242.0,0.47,1.62,2.3,17.6,17.05,34.17,32.05,97.58,12.07
Delhi,Delhi,site_301,12-Jul-2020 - 18:00,35.52,972.18,42.75,20.0,62.58,210.85,20.98,263.25,0.55,1.62,1.55,16.43,27.23,34.08,40.3,71.4,12.0
Delhi,Delhi,site_301,12-Jul-2020 - 19:00,34.75,972.18,45.5,21.75,65.03,19.67,19.3,273.5,0.45,1.35,1.05,16.07,17.35,24.9,27.38,71.27,10.72
Delhi,Delhi,site_301,12-Jul-2020 - 20:00,34.2,972.18,37.0,16.25,65.55,9.35,17.33,259.25,0.62,2.1,1.1,16.02,17.75,20.85,25.52,69.0,11.5
Delhi,Delhi,site_301,12-Jul-2020 - 21:00,33.5,972.38,37.0,14.5,66.67,9.35,12.2,237.25,0.52,2.73,1.27,17.05,7.83,19.27,16.62,77.22,11.7
Delhi,Delhi,site_301,12-Jul-2020 - 22:00,33.0,972.78,42.0,22.0,69.4,9.3,6.75,251.5,0.32,1.98,0.95,17.07,4.1,11.97,9.7,87.75,11.5
Delhi,Delhi,site_301,13-Jul-2020 - 00:00,32.35,973.77,45.0,26.25,72.8,9.28,12.47,141.0,0.3,0.8,1.48,17.25,3.6,16.38,11.68,58.3,9.07
Delhi,Delhi,site_301,13-Jul-2020 - 01:00,32.27,973.7,48.0,36.0,73.97,9.33,11.88,123.0,0.3,0.22,1.88,19.15,3.83,21.77,14.72,27.75,10.07
